M_datetime M_? M_datetime M_lat M_lon M_meas_num M_temp M_xf M_yf M_zf S_? S_date S_day S_drifter_id S_lat S_lon S_record_num S_time battery_voltage
"2012-08-23 09:20:00" 3.2 "2012-08-23 09:20:00" 47.8361 -128.8936 7 12.87 60704.8 361712.0 -479938.0 70 "2012-08-23 00:00:00" 270 68740 47.877209 -128.977142 514 11:02:41 13.3
"2012-08-23 09:40:03" 9.9 "2012-08-23 09:40:03" 47.8361 -128.8937 8 12.88 61397.4 395248.4 -485183.3 70 "2012-08-23 00:00:00" 270 68740 47.877209 -128.977142 514 11:02:41 13.3
"2012-08-23 10:20:00" 2.2 "2012-08-23 10:20:00" 47.8366 -128.8949 10 12.81 55213.1 367458.1 -482233.8 70 "2012-08-23 00:00:00" 270 68740 47.877209 -128.977142 514 11:02:41 13.3
"2012-08-23 10:40:26" 6.4 "2012-08-23 10:40:26" 47.8374 -128.8959 11 12.8 49620.2 346551.5 -480295.1 70 "2012-08-23 00:00:00" 270 68740 47.877209 -128.977142 514 11:02:41 13.3
"2012-08-23 11:00:07" 3.5 "2012-08-23 11:00:07" 47.8387 -128.8963 12 12.79 56541.7 360926.0 -480559.7 70 "2012-08-23 00:00:00" 270 68740 47.877209 -128.977142 514 11:02:41 13.3
"2012-08-23 11:20:00" 1.9 "2012-08-23 11:20:00" 47.8398 -128.8966 1 12.77 56023.4 369716.2 -482375.5 3 "2012-08-23 00:00:00" 270 68740 47.873226 -128.901947 515 15:02:55 13.3
"2012-08-23 11:40:31" 1.9 "2012-08-23 11:40:31" 47.8409 -128.8974 2 12.78 31359.7 379829.8 -487520.7 3 "2012-08-23 00:00:00" 270 68740 47.873226 -128.901947 515 15:02:55 13.3
"2012-08-23 12:20:03" 9.9 "2012-08-23 12:20:03" 47.8442 -128.8994 4 12.8 63483.4 369190.2 -481610.7 3 "2012-08-23 00:00:00" 270 68740 47.873226 -128.901947 515 15:02:55 13.3
"2012-08-23 12:40:36" 3.8 "2012-08-23 12:40:36" 47.8463 -128.9001 5 12.81 39680.1 369802.6 -483886.3 3 "2012-08-23 00:00:00" 270 68740 47.873226 -128.901947 515 15:02:55 13.3
"2012-08-23 13:00:04" 9.9 "2012-08-23 13:00:04" 47.8483 -128.9005 6 12.85 65752.1 359418.7 -479218.0 3 "2012-08-23 00:00:00" 270 68740 47.873226 -128.901947 515 15:02:55 13.3
"2012-08-23 13:20:35" 9.3 "2012-08-23 13:20:35" 47.8507 -128.9007 7 12.87 42046.8 370392.0 -484438.9 3 "2012-08-23 00:00:00" 270 68740 47.873226 -128.901947 515 15:02:55 13.3
"2012-08-23 13:39:59" 2.2 "2012-08-23 13:39:59" 47.8527 -128.9 8 12.86 36603.7 380793.6 -487189.5 3 "2012-08-23 00:00:00" 270 68740 47.873226 -128.901947 515 15:02:55 13.3
"2012-08-23 13:59:59" 2.9 "2012-08-23 13:59:59" 47.8541 -128.8988 9 12.84 39005.0 372086.8 -485195.9 3 "2012-08-23 00:00:00" 270 68740 47.873226 -128.901947 515 15:02:55 13.3
"2012-08-23 14:20:36" 5.8 "2012-08-23 14:20:36" 47.856 -128.8971 10 12.87 57448.6 380033.0 -484051.6 3 "2012-08-23 00:00:00" 270 68740 47.873226 -128.901947 515 15:02:55 13.3
